Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Pkts,TotLen,Con Flow count,Conn Timedelta Min,Conn Timedelta Max,Conn Timedelta Mean,Conn Pkt Num Min,Conn Pkt Num Max,Conn Pkt Num Mean,Conn Pkt Num Tot,Conn Pkt Len Min,Conn Pkt Len Max,Conn Pkt Len Mean,Conn Pkt Len Tot,Conn-Rev Flow count,Conn-Rev Timedelta Min,Conn-Rev Timedelta Max,Conn-Rev Timedelta Mean,Conn-Rev Pkt Num Min,Conn-Rev Pkt Num Max,Conn-Rev Pkt Num Mean,Conn-Rev Pkt Num Tot,Conn-Rev Pkt Len Min,Conn-Rev Pkt Len Max,Conn-Rev Pkt Len Mean,Conn-Rev Pkt Len Tot,Time Flow count,Time Timedelta Min,Time Timedelta Max,Time Timedelta Mean,Time Pkt Num Min,Time Pkt Num Max,Time Pkt Num Mean,Time Pkt Num Tot,Time Pkt Len Min,Time Pkt Len Max,Time Pkt Len Mean,Time Pkt Len Tot,Time-Rev Flow count,Time-Rev Timedelta Min,Time-Rev Timedelta Max,Time-Rev Timedelta Mean,Time-Rev Pkt Num Min,Time-Rev Pkt Num Max,Time-Rev Pkt Num Mean,Time-Rev Pkt Num Tot,Time-Rev Pkt Len Min,Time-Rev Pkt Len Max,Time-Rev Pkt Len Mean,Time-Rev Pkt Len Tot,VPN
 131.202.240.150-216.58.219.226-44110-443-6, 131.202.240.150, 44110, 216.58.219.226, 443, 2015-01-04 13:29:10, 8, 63.0, 2, 90.0, 90.0, 90.0, 4, 8, 6.0, 12, 0.0, 63.0, 31.5, 63.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 8, 8, 8.0, 8, 63.0, 63.0, 63.0, 63.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-199.127.194.212-41858-443-6, 131.202.240.150, 41858, 199.127.194.212, 443, 2015-01-04 13:29:11, 36, 15952.0, 1, 0, 0, 0.0, 36, 36, 36.0, 36, 15952.0, 15952.0, 15952.0, 15952.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 36, 36, 36.0, 36, 15952.0, 15952.0, 15952.0, 15952.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 23.235.44.143-131.202.240.150-443-59089-6, 23.235.44.143, 443, 131.202.240.150, 59089, 2015-01-04 13:29:12, 3, 0.0, 2, 2.0, 2.0, 2.0, 3, 3, 3.0, 6, 0.0, 0.0, 0.0, 0.0, 25, 0.0, 969.0, 41.041666666666664, 2, 224, 24.64, 616, 0.0, 438314.0, 31198.88, 779972.0, 2, 2.0, 2.0, 2.0, 3, 3, 3.0, 6, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 13, 13, 13.0, 13, 2703.0, 2703.0, 2703.0, 2703.0, 0
 23.235.33.217-131.202.240.150-443-40329-6, 23.235.33.217, 443, 131.202.240.150, 40329, 2015-01-04 13:29:12, 3, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 26, 2.0, 479.0, 39.36, 2, 31, 10.384615384615385, 270, 0.0, 13519.0, 2200.3076923076924, 57208.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 23.235.33.217-131.202.240.150-443-40358-6, 23.235.33.217, 443, 131.202.240.150, 40358, 2015-01-04 13:29:12, 3, 0.0, 2, 0.0, 0.0, 0.0, 3, 3, 3.0, 6, 0.0, 0.0, 0.0, 0.0, 26, 2.0, 479.0, 39.36, 2, 31, 10.384615384615385, 270, 0.0, 13519.0, 2200.3076923076924, 57208.0, 2, 0.0, 0.0, 0.0, 3, 3, 3.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 23.235.44.143-131.202.240.150-443-59084-6, 23.235.44.143, 443, 131.202.240.150, 59084, 2015-01-04 13:29:13, 3, 0.0, 3, 1.0, 2.0, 1.5, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 25, 0.0, 969.0, 41.041666666666664, 2, 224, 24.64, 616, 0.0, 438314.0, 31198.88, 779972.0, 3, 1.0, 2.0, 1.5, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 13, 13, 13.0, 13, 2703.0, 2703.0, 2703.0, 2703.0, 0
 23.235.44.143-131.202.240.150-443-59085-6, 23.235.44.143, 443, 131.202.240.150, 59085, 2015-01-04 13:29:13, 3, 0.0, 4, 0.0, 2.0, 1.0, 3, 3, 3.0, 12, 0.0, 0.0, 0.0, 0.0, 25, 0.0, 969.0, 41.041666666666664, 2, 224, 24.64, 616, 0.0, 438314.0, 31198.88, 779972.0, 4, 0.0, 2.0, 1.0, 3, 3, 3.0, 12, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 13, 13, 13.0, 13, 2703.0, 2703.0, 2703.0, 2703.0, 0
 23.235.44.143-131.202.240.150-443-59082-6, 23.235.44.143, 443, 131.202.240.150, 59082, 2015-01-04 13:29:13, 3, 0.0, 5, 0.0, 2.0, 0.75, 3, 3, 3.0, 15, 0.0, 0.0, 0.0, 0.0, 25, 0.0, 969.0, 41.041666666666664, 2, 224, 24.64, 616, 0.0, 438314.0, 31198.88, 779972.0, 5, 0.0, 2.0, 0.75, 3, 3, 3.0, 15, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 13, 13, 13.0, 13, 2703.0, 2703.0, 2703.0, 2703.0, 0
 23.235.44.143-131.202.240.150-443-59105-6, 23.235.44.143, 443, 131.202.240.150, 59105, 2015-01-04 13:29:13, 3, 0.0, 6, 0.0, 2.0, 0.6, 3, 3, 3.0, 18, 0.0, 0.0, 0.0, 0.0, 25, 0.0, 969.0, 41.041666666666664, 2, 224, 24.64, 616, 0.0, 438314.0, 31198.88, 779972.0, 6, 0.0, 2.0, 0.6, 3, 3, 3.0, 18, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 13, 13, 13.0, 13, 2703.0, 2703.0, 2703.0, 2703.0, 0
 23.235.44.143-131.202.240.150-443-59083-6, 23.235.44.143, 443, 131.202.240.150, 59083, 2015-01-04 13:29:13, 3, 0.0, 7, 0.0, 2.0, 0.5, 3, 3, 3.0, 21, 0.0, 0.0, 0.0, 0.0, 25, 0.0, 969.0, 41.041666666666664, 2, 224, 24.64, 616, 0.0, 438314.0, 31198.88, 779972.0, 7, 0.0, 2.0, 0.5, 3, 3, 3.0, 21, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 13, 13, 13.0, 13, 2703.0, 2703.0, 2703.0, 2703.0, 0
 23.235.44.143-131.202.240.150-443-59086-6, 23.235.44.143, 443, 131.202.240.150, 59086, 2015-01-04 13:29:13, 3, 0.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 25, 0.0, 969.0, 41.041666666666664, 2, 224, 24.64, 616, 0.0, 438314.0, 31198.88, 779972.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 13, 13, 13.0, 13, 2703.0, 2703.0, 2703.0, 2703.0, 0
 23.235.40.175-131.202.240.150-443-45564-6, 23.235.40.175, 443, 131.202.240.150, 45564, 2015-01-04 13:29:13, 3, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-199.127.194.142-41242-443-6, 131.202.240.150, 41242, 199.127.194.142, 443, 2015-01-04 13:29:14, 5, 31.0, 8, 0.0, 425.0, 145.71428571428572, 5, 64, 23.5, 188, 31.0, 29149.0, 9508.75, 76070.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 1, 0, 0, 0.0, 5, 5, 5.0, 5, 31.0, 31.0, 31.0, 31.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 0
 23.235.33.217-131.202.240.150-443-40357-6, 23.235.33.217, 443, 131.202.240.150, 40357, 2015-01-04 13:29:14, 3, 0.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 26, 2.0, 479.0, 39.36, 2, 31, 10.384615384615385, 270, 0.0, 13519.0, 2200.3076923076924, 57208.0, 3, 0.0, 2.0, 1.0, 3, 3, 3.0, 9, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-104.156.85.217-34098-443-6, 131.202.240.150, 34098, 104.156.85.217, 443, 2015-01-04 13:29:19, 2, 0.0, 7, 1.0, 425.0, 90.16666666666667, 2, 33, 14.571428571428571, 102, 0.0, 20342.0, 6458.571428571428, 45210.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10.0, 10.0, 10.0, 2, 13, 7.5, 15, 0.0, 4545.0, 2272.5, 4545.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-59107-443-6, 131.202.240.150, 59107, 23.235.44.143, 443, 2015-01-04 13:29:20, 3, 0.0, 26, 0.0, 969.0, 41.12, 2, 224, 23.807692307692307, 619, 0.0, 438314.0, 29998.923076923078, 779972.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 0.0, 0.0, 0.0, 0.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-23.235.44.143-59106-443-6, 131.202.240.150, 59106, 23.235.44.143, 443, 2015-01-04 13:29:20, 3, 0.0, 27, 0.0, 969.0, 39.53846153846154, 2, 224, 23.037037037037038, 622, 0.0, 438314.0, 28887.85185185185, 779972.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 2, 0.0, 0.0, 0.0, 3, 3, 3.0, 6, 0.0, 0.0, 0.0, 0.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-199.127.194.212-41857-443-6, 131.202.240.150, 41857, 199.127.194.212, 443, 2015-01-04 13:29:20, 4, 31.0, 2, 9.0, 9.0, 9.0, 4, 36, 20.0, 40, 31.0, 15952.0, 7991.5, 15983.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9.0, 9.0, 9.0, 4, 36, 20.0, 40, 31.0, 15952.0, 7991.5, 15983.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-72.21.91.187-58158-443-6, 131.202.240.150, 58158, 72.21.91.187, 443, 2015-01-04 13:29:20, 4, 31.0, 14, 0.0, 431.0, 79.0, 2, 112, 19.785714285714285, 277, 0.0, 162389.0, 14782.0, 206948.0, 6, 0.0, 615.0, 183.0, 3, 4, 3.1666666666666665, 19, 31.0, 31.0, 31.0, 186.0, 1, 0, 0, 0.0, 4, 4, 4.0, 4, 31.0, 31.0, 31.0, 31.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-72.21.91.187-58159-443-6, 131.202.240.150, 58159, 72.21.91.187, 443, 2015-01-04 13:29:20, 4, 31.0, 15, 0.0, 431.0, 73.35714285714286, 2, 112, 18.733333333333334, 281, 0.0, 162389.0, 13798.6, 206979.0, 6, 0.0, 615.0, 183.0, 3, 4, 3.1666666666666665, 19, 31.0, 31.0, 31.0, 186.0, 2, 0.0, 0.0, 0.0, 4, 4, 4.0, 8, 31.0, 31.0, 31.0, 62.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-199.127.194.142-41242-443-6, 131.202.240.150, 41242, 199.127.194.142, 443, 2015-01-04 13:29:29, 2, 0.0, 9, 0.0, 425.0, 129.375, 2, 64, 21.11111111111111, 190, 0.0, 29149.0, 8452.222222222223, 76070.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 2, 15.0, 15.0, 15.0, 2, 5, 3.5, 7, 0.0, 31.0, 15.5, 31.0, 1, 0, 0, 0.0, 3, 3, 3.0, 3, 31.0, 31.0, 31.0, 31.0, 0
 131.202.240.150-131.202.6.3-35880-53-17, 131.202.240.150, 35880, 131.202.6.3, 53, 2015-01-04 13:29:32, 2, 270.0, 22, 0.0, 426.0, 49.523809523809526, 2, 2, 2.0, 44, 264.0, 459.0, 297.90909090909093, 6554.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 270.0, 270.0, 270.0, 270.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49550-443-6, 131.202.240.150, 49550, 104.156.81.217, 443, 2015-01-04 13:29:32, 14, 3636.0, 3, 10.0, 1030.0, 520.0, 2, 24, 13.333333333333334, 40, 0.0, 20185.0, 7940.333333333333, 23821.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 14, 14, 14.0, 14, 3636.0, 3636.0, 3636.0, 3636.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.244.3-35880-53-17, 131.202.240.150, 35880, 131.202.244.3, 53, 2015-01-04 13:29:32, 2, 318.0, 21, 0.0, 426.0, 52.0, 2, 2, 2.0, 42, 264.0, 510.0, 352.2857142857143, 7398.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 318.0, 318.0, 318.0, 318.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.244.5-35880-53-17, 131.202.240.150, 35880, 131.202.244.5, 53, 2015-01-04 13:29:32, 2, 318.0, 18, 0.0, 415.0, 61.1764705882353, 2, 2, 2.0, 36, 250.0, 459.0, 320.8333333333333, 5775.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 318.0, 318.0, 318.0, 318.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-74.125.22.188-60044-5228-6, 131.202.240.150, 60044, 74.125.22.188, 5228, 2015-01-04 13:29:32, 6, 0.0, 5, 90.0, 541.0, 225.25, 2, 6, 5.2, 26, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 8.6.0.1-8.0.6.4-0-0-0, 8.6.0.1, 0, 8.0.6.4, 0, 2015-01-04 13:29:36, 2, 0.0, 5, 114.0, 486.0, 250.25, 2, 4, 2.8, 14, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.85.217-34116-443-6, 131.202.240.150, 34116, 104.156.85.217, 443, 2015-01-04 13:29:39, 16, 2991.0, 8, 1.0, 425.0, 80.14285714285714, 2, 33, 14.75, 118, 0.0, 20342.0, 6025.125, 48201.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20.0, 20.0, 20.0, 2, 16, 9.0, 18, 0.0, 2991.0, 1495.5, 2991.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-184.25.67.181-49290-443-6, 131.202.240.150, 49290, 184.25.67.181, 443, 2015-01-04 13:29:39, 6, 0.0, 2, 135.0, 135.0, 135.0, 6, 33, 19.5, 39, 0.0, 18889.0, 9444.5, 18889.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.6.3-38353-53-17, 131.202.240.150, 38353, 131.202.6.3, 53, 2015-01-04 13:29:39, 2, 276.0, 23, 0.0, 426.0, 47.59090909090909, 2, 2, 2.0, 46, 264.0, 459.0, 296.95652173913044, 6830.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7.0, 7.0, 7.0, 2, 2, 2.0, 4, 270.0, 276.0, 273.0, 546.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-59125-443-6, 131.202.240.150, 59125, 23.235.44.143, 443, 2015-01-04 13:29:39, 21, 7206.0, 28, 0.0, 969.0, 38.77777777777778, 2, 224, 22.964285714285715, 643, 0.0, 438314.0, 28113.5, 787178.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 3, 0.0, 19.0, 9.5, 3, 21, 9.0, 27, 0.0, 7206.0, 2402.0, 7206.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 0
 131.202.240.150-23.45.42.244-49479-443-6, 131.202.240.150, 49479, 23.45.42.244, 443, 2015-01-04 13:29:40, 6, 31.0, 3, 0.0, 135.0, 67.5, 6, 21, 15.666666666666666, 47, 31.0, 5857.0, 3914.6666666666665, 11744.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 31.0, 31.0, 31.0, 31.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.45.42.244-49478-443-6, 131.202.240.150, 49478, 23.45.42.244, 443, 2015-01-04 13:29:40, 6, 0.0, 4, 0.0, 135.0, 45.0, 6, 21, 13.25, 53, 0.0, 5857.0, 2936.0, 11744.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0.0, 0.0, 0.0, 6, 6, 6.0, 12, 0.0, 31.0, 15.5, 31.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49550-443-6, 131.202.240.150, 49550, 104.156.81.217, 443, 2015-01-04 13:29:43, 2, 0.0, 4, 10.0, 1030.0, 350.3333333333333, 2, 24, 10.5, 42, 0.0, 20185.0, 5955.25, 23821.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11.0, 11.0, 11.0, 2, 14, 8.0, 16, 0.0, 3636.0, 1818.0, 3636.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-72.21.91.187-58110-443-6, 131.202.240.150, 58110, 72.21.91.187, 443, 2015-01-04 13:29:47, 6, 0.0, 16, 0.0, 431.0, 70.26666666666667, 2, 112, 17.9375, 287, 0.0, 162389.0, 12936.1875, 206979.0, 6, 0.0, 615.0, 183.0, 3, 4, 3.1666666666666665, 19, 31.0, 31.0, 31.0, 186.0, 3, 0.0, 27.0, 13.5, 4, 6, 4.666666666666667, 14, 0.0, 31.0, 20.666666666666668, 62.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-173.194.204.154-46300-443-6, 131.202.240.150, 46300, 173.194.204.154, 443, 2015-01-04 13:29:47, 6, 0.0, 2, 143.0, 143.0, 143.0, 6, 13, 9.5, 19, 0.0, 903.0, 451.5, 903.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-192.0.80.240-41202-443-6, 131.202.240.150, 41202, 192.0.80.240, 443, 2015-01-04 13:29:48, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-192.0.77.2-41823-443-6, 131.202.240.150, 41823, 192.0.77.2, 443, 2015-01-04 13:29:48, 6, 0.0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-50.31.164.175-40579-443-6, 131.202.240.150, 40579, 50.31.164.175, 443, 2015-01-04 13:29:48, 15, 3444.0, 1, 0, 0, 0.0, 15, 15, 15.0, 15, 3444.0, 3444.0, 3444.0, 3444.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 15, 15, 15.0, 15, 3444.0, 3444.0, 3444.0, 3444.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.85.217-34116-443-6, 131.202.240.150, 34116, 104.156.85.217, 443, 2015-01-04 13:29:49, 2, 0.0, 9, 1.0, 425.0, 71.375, 2, 33, 13.333333333333334, 120, 0.0, 20342.0, 5355.666666666667, 48201.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10.0, 10.0, 10.0, 2, 16, 9.0, 18, 0.0, 2991.0, 1495.5, 2991.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-23.235.44.143-59125-443-6, 131.202.240.150, 59125, 23.235.44.143, 443, 2015-01-04 13:29:49, 2, 0.0, 29, 0.0, 969.0, 37.75, 2, 224, 22.24137931034483, 645, 0.0, 438314.0, 27144.068965517243, 787178.0, 8, 0.0, 2.0, 0.42857142857142855, 3, 3, 3.0, 24, 0.0, 0.0, 0.0, 0.0, 4, 0.0, 19.0, 9.666666666666666, 2, 21, 7.25, 29, 0.0, 7206.0, 1801.5, 7206.0, 0, 0, 0, 0.0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0
 131.202.240.150-209.148.205.35-56435-443-6, 131.202.240.150, 56435, 209.148.205.35, 443, 2015-01-04 13:29:50, 6, 0.0, 2, 145.0, 145.0, 145.0, 6, 1910, 958.0, 1916, 0.0, 7544493.0, 3772246.5, 7544493.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 6, 6, 6.0, 6, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49553-443-6, 131.202.240.150, 49553, 104.156.81.217, 443, 2015-01-04 13:30:03, 14, 3636.0, 5, 10.0, 1030.0, 267.75, 2, 24, 11.2, 56, 0.0, 20185.0, 5491.4, 27457.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20.0, 20.0, 20.0, 2, 14, 8.0, 16, 0.0, 3636.0, 1818.0, 3636.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.244.5-65255-53-17, 131.202.240.150, 65255, 131.202.244.5, 53, 2015-01-04 13:30:09, 2, 332.0, 19, 0.0, 415.0, 59.833333333333336, 2, 2, 2.0, 38, 250.0, 459.0, 321.42105263157896, 6107.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 332.0, 332.0, 332.0, 332.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49554-443-6, 131.202.240.150, 49554, 104.156.81.217, 443, 2015-01-04 13:30:09, 21, 6675.0, 6, 6.0, 1030.0, 215.4, 2, 24, 12.833333333333334, 77, 0.0, 20185.0, 5688.666666666667, 34132.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6.0, 20.0, 13.0, 2, 21, 12.333333333333334, 37, 0.0, 6675.0, 3437.0, 10311.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.6.3-65255-53-17, 131.202.240.150, 65255, 131.202.6.3, 53, 2015-01-04 13:30:09, 2, 284.0, 24, 0.0, 426.0, 46.82608695652174, 2, 2, 2.0, 48, 264.0, 459.0, 296.4166666666667, 7114.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 284.0, 284.0, 284.0, 284.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-131.202.244.3-65255-53-17, 131.202.240.150, 65255, 131.202.244.3, 53, 2015-01-04 13:30:09, 2, 332.0, 22, 0.0, 426.0, 51.285714285714285, 2, 2, 2.0, 44, 264.0, 510.0, 351.3636363636364, 7730.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2.0, 2, 332.0, 332.0, 332.0, 332.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49553-443-6, 131.202.240.150, 49553, 104.156.81.217, 443, 2015-01-04 13:30:13, 2, 0.0, 7, 4.0, 1030.0, 180.16666666666666, 2, 24, 11.285714285714286, 79, 0.0, 20185.0, 4876.0, 34132.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4.0, 6.0, 5.0, 2, 21, 12.333333333333334, 37, 0.0, 6675.0, 3437.0, 10311.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
 131.202.240.150-104.156.81.217-49554-443-6, 131.202.240.150, 49554, 104.156.81.217, 443, 2015-01-04 13:30:19, 2, 0.0, 8, 4.0, 1030.0, 155.28571428571428, 2, 24, 10.125, 81, 0.0, 20185.0, 4266.5, 34132.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4.0, 6.0, 5.333333333333333, 2, 21, 9.75, 39, 0.0, 6675.0, 2577.75, 10311.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
